Genotype,Envir,Row,Column,silking,R,C,silking_spats_residuals,silking_spats_geno_pred_values,silking_spats_adj_pheno
W182E,Gai12R_block_6,20,11,64.7849117529,20,11,-5.32308473797225,71.4715770333088,66.1484922953365
W23,Gai12R_block_6,11,14,81.6621384111,11,14,0.661955980381521,77.4566177516621,78.1185737320436
W64A,Gai12R_block_6,20,13,78.9055366062,20,13,2.91520795863741,79.7098697299178,82.6250776885552
W95115,Gai12R_block_6,20,9,64.7849117529,20,9,-6.51685942989599,70.2778023413852,63.7609429114893
A310,Gai12R_block_5,11,6,78.9055366062,11,6,1.87528410245106,79.0623839791255,80.9376680815766
AS5707,Gai12R_block_5,2,7,80.2021890789,2,7,0.154609805707068,77.3417096823816,77.4963194880887
B97,Gai12R_block_5,20,4,78.9055366062,20,4,1.41698726243195,78.6040871391066,80.0210744015385
D09,Gai12R_block_5,2,6,78.9055366062,2,6,-0.409733279285632,76.7773665973888,76.3676333181032
DKMBST,Gai12R_block_5,20,1,81.6621384111,20,1,3.04087423091571,80.2279741075902,83.2688483385059
F04402,Gai12R_block_5,20,5,68.1234868243,20,5,-4.41176671904138,72.775333157633,68.3635664385916
F7019,Gai12R_block_5,11,1,64.7849117529,11,1,-3.90738695830305,73.2797129183713,69.3723259600683
F7057,Gai12R_block_5,2,5,81.6621384111,2,5,1.3086240649808,78.4957239416553,79.8043480066361
I238,Gai12R_block_5,11,4,83.19971632,11,4,3.18821703020316,80.3753169068777,83.5635339370808
LH93,Gai12R_block_5,11,2,78.9055366062,11,2,1.94188092811258,79.1289808047871,81.0708617328997
Lo1063,Gai12R_block_5,2,3,83.19971632,2,3,1.34935010035788,78.5364499770322,79.8858000773901
Lo1087,Gai12R_block_5,20,7,84.6081786292,20,7,1.73251243665884,78.9196123133334,80.6521247499922
Lo1203,Gai12R_block_5,20,3,80.2021890789,20,3,2.44282186195765,79.6299217386323,82.0727436005899
Lp5,Gai12R_block_5,11,7,68.1234868243,11,7,-2.84918454826615,74.3379153284083,71.4887307801421
N16,Gai12R_block_5,11,3,80.2021890789,11,3,1.75863686194013,78.9457367386146,80.7043736005548
NC290,Gai12R_block_5,2,2,84.6081786292,2,2,1.44523501562212,78.6323348922967,80.0775699079188
NK807,Gai12R_block_5,2,1,80.2021890789,2,1,-1.77760721940709,75.4094926572673,73.6318854378602
PB116,Gai12R_block_5,20,6,83.19971632,20,6,1.93752761727148,79.1246274939459,81.0621551112174
UH_P024,Gai12R_block_5,11,5,64.7849117529,11,5,-5.37475361715049,71.8123462595239,66.4375926423735
UH_P060,Gai12R_block_5,20,2,65.9788172736,20,2,-4.47530358968848,72.711796286986,68.2364926972975
W117,Gai12R_block_5,2,4,78.9055366062,2,4,-0.386825387467994,76.8002744892065,76.4134491017385
A310,Gai12R_block_19,23,17,76.4636532233,23,17,-2.45321749649077,76.3468487285914,73.8936312321007
B105,Gai12R_block_19,5,17,78.9055366062,5,17,2.19023951843687,80.9903057435193,83.1805452619561
B73,Gai12R_block_19,23,15,83.19971632,23,15,-0.197313773152374,78.60275245193,78.4054386787776
B98,Gai12R_block_19,14,19,80.2021890789,14,19,-0.971171488185647,77.8288947368966,76.857723248711
EC136,Gai12R_block_19,5,16,67.0282656168,5,16,-1.98821106259662,76.8118551624856,74.8236440998889
EC169,Gai12R_block_19,23,21,68.1234868243,23,21,-1.59912754913439,77.200938675948,75.6018111268136
EP10,Gai12R_block_19,23,16,83.19971632,23,16,0.365401928510948,79.1654681535933,79.5308700821043
EP72,Gai12R_block_19,14,15,80.2021890789,14,15,0.801855083628112,79.6019213087105,80.4037763923386
F7025,Gai12R_block_19,14,18,83.19971632,14,18,0.646738865579749,79.4468050906621,80.0935439562419
F924,Gai12R_block_19,23,20,77.7660082737,23,20,1.39512267383849,80.1951888989209,81.5903115727594
I198,Gai12R_block_19,5,15,67.0282656168,5,15,-0.241135654085639,78.5589305709967,78.3177949169111
Lo1094,Gai12R_block_19,14,20,83.19971632,14,20,0.836410178048311,79.6364764031307,80.4728865811791
Lo1203,Gai12R_block_19,14,21,78.9055366062,14,21,-0.638699969100443,78.1613662559819,77.5226662868814
Lo1253,Gai12R_block_19,5,21,83.19971632,5,21,0.123827554186008,78.9238937792683,79.0477213334543
Lo904,Gai12R_block_19,23,19,81.6621384111,23,19,1.87959806583689,80.6796642909193,82.5592623567562
Oh02,Gai12R_block_19,14,17,81.6621384111,14,17,0.334264102620978,79.1343303277033,79.4685944303243
PHW65,Gai12R_block_19,5,19,78.9055366062,5,19,-0.694256506532199,78.10580971855,77.4115532120178
SGI061,Gai12R_block_19,14,16,80.2021890789,14,16,0.209675528590509,79.0097417536728,79.2194172822633
A310,Ner12R_block_32,11,14,71.3778600686,11,14,-0.470427027222911,76.8428455619975,76.3724185347746
B73,Ner12R_block_32,35,13,78.5924166874,35,13,-0.251667493964135,77.0616050952563,76.8099376012922
C103,Ner12R_block_32,23,12,87.7888845487,23,12,4.92512040058941,82.2383929898097,87.1635133903991
DKFBHJ,Ner12R_block_32,35,12,75.7721262276,35,12,-1.73599660134838,75.5772759878721,73.8412793865237
EP2008-22,Ner12R_block_32,11,8,74.2429872652,11,8,-0.799984079763149,76.5132885094573,75.7133044296941
EP72,Ner12R_block_32,35,14,80.8764113743,35,14,0.752113843816247,78.0653864330367,78.817500276853
EZ40,Ner12R_block_32,11,12,74.2429872652,11,12,0.936957186166708,78.2502297753872,79.1871869615539
EZ42,Ner12R_block_32,23,10,77.1954860675,23,10,-0.418938878900107,76.8943337103202,76.4753948314201
F7028,Ner12R_block_32,23,11,78.5924166874,23,11,0.197350283186324,77.5106228724067,77.707973155593
F924,Ner12R_block_32,23,14,74.2429872652,23,14,-0.0780139700331688,77.2352586191872,77.157244649154
HMV5343,Ner12R_block_32,11,13,70.1020957105,11,13,-1.01904710476882,76.2942254844515,75.2751783796827
HMV5409,Ner12R_block_32,23,9,77.1954860675,23,9,-0.549447274540597,76.7638253146798,76.2143780401392
Lo1094,Ner12R_block_32,35,9,80.8764113743,35,9,-0.88841369845639,76.4248588907641,75.5364451923077
Lo1124,Ner12R_block_32,23,8,80.8764113743,23,8,0.985424878257334,78.2986974674777,79.284122345735
Lo1203,Ner12R_block_32,11,11,74.2429872652,11,11,0.516894990145374,77.8301675793657,78.3470625695111
Lo1261,Ner12R_block_32,35,11,79.8927087567,35,11,-0.167463915272506,77.1458086739478,76.9783447586753
PHB09,Ner12R_block_32,11,9,74.2429872652,11,9,-0.450481375053187,76.8627912141672,76.412309839114
PHK29,Ner12R_block_32,11,10,74.2429872652,11,10,-0.0248350304533034,77.288437558767,77.2636025283136
UH_P024,Ner12R_block_32,23,13,71.3778600686,23,13,-2.43965055665956,74.8736220325608,72.4339714759012
UH_S020,Ner12R_block_32,35,10,83.5272539732,35,10,0.980505424274341,78.2937780134947,79.2742834377691
A310,Ner12R_block_23,20,13,72.7618835003,20,13,-1.48713796999201,72.8733834629308,71.3862454929387
B73,Ner12R_block_23,8,9,72.7618835003,8,9,-0.333514322683186,74.0270071102396,73.6934927875564
B89,Ner12R_block_23,32,9,78.5924166874,32,9,1.31090345290068,75.6714248858233,76.982328338724
DKIBO2,Ner12R_block_23,32,14,74.2429872652,32,14,0.91408266273956,75.2746040956622,76.1886867584018
EC140,Ner12R_block_23,8,10,74.2429872652,8,10,0.84213821242308,75.2026596453458,76.0447978577688
EC169,Ner12R_block_23,32,8,71.3778600686,32,8,-0.916436065131094,73.4440853677916,72.5276493026605
EP51,Ner12R_block_23,8,8,78.5924166874,8,8,0.731830048602845,75.0923514815255,75.8241815301283
EP72,Ner12R_block_23,20,14,75.7721262276,20,14,-0.715414983898441,73.6451064490242,72.9296914651258
F218,Ner12R_block_23,20,9,67.1130688606,20,9,-2.52882043047266,71.8317010024501,69.3028805719774
F922,Ner12R_block_23,8,11,71.3778600686,8,11,-0.0733624977093825,74.2871589352133,74.2137964375039
FR697,Ner12R_block_23,8,12,74.2429872652,8,12,0.288522804993249,74.6490442379159,74.9375670429092
HMV5422,Ner12R_block_23,8,13,74.2429872652,8,13,0.296517986077305,74.657039419,74.9535574050773
LH74,Ner12R_block_23,32,12,74.2429872652,32,12,-0.639633631883797,73.7208878010389,73.0812541691551
Lo1016,Ner12R_block_23,32,10,80.8764113743,32,10,1.30080837838889,75.6613298113116,76.9621381897005
Lo1123,Ner12R_block_23,8,14,74.2429872652,8,14,-0.0821868727823301,74.2783345601403,74.196147687358
Lo1187,Ner12R_block_23,32,11,78.5924166874,32,11,1.03267497270893,75.3931964056315,76.4258713783405
NC358,Ner12R_block_23,20,12,82.1461213448,20,12,3.14426245872356,77.5047838916462,80.6490463503697
NK807,Ner12R_block_23,20,11,68.7503943227,20,11,-2.63737336155644,71.7231480713663,69.0857747098099
PHV63,Ner12R_block_23,20,10,77.1954860675,20,10,1.52180069410008,75.8823221270227,77.4041228211228
UH_P064,Ner12R_block_23,32,13,70.1020957105,32,13,-1.33245441080116,73.0280670221215,71.6956126113204
UH_P128,Ner12R_block_23,20,8,70.1020957105,20,8,-0.63720712474705,73.7233143081756,73.0861071834286
A310,Ner12R_block_30,34,18,78.5924166874,34,18,-1.9156412092655,75.9039696167133,73.9883284074478
CO109,Ner12R_block_30,22,18,82.1461213448,22,18,1.40719298937478,79.2268038153536,80.6339968047284
DKMBST,Ner12R_block_30,22,19,82.1461213448,22,19,1.81563095424524,79.6352417802241,81.4508727344693
EA3076,Ner12R_block_30,10,20,75.7721262276,10,20,0.320013333628054,78.1396241596069,78.4596374932349
EZ36,Ner12R_block_30,10,21,72.7618835003,10,21,-0.61150092014644,77.2081099058324,76.5966089856859
EZ42,Ner12R_block_30,34,21,78.5924166874,34,21,-0.672400586812032,77.1472102391668,76.4748096523548
F04702,Ner12R_block_30,22,20,80.8764113743,22,20,0.637853575508004,78.4574644014868,79.0953179769948
F1808,Ner12R_block_30,22,16,75.7721262276,22,16,-0.25643843485868,77.5631723911202,77.3067339562615
F252,Ner12R_block_30,34,17,74.2429872652,34,17,-1.95031110610107,75.8692997198777,73.9189886137766
F7028,Ner12R_block_30,10,19,68.7503943227,10,19,-2.98843143057273,74.831179395406,71.8427479648333
I233,Ner12R_block_30,10,18,80.8764113743,10,18,2.32563793836128,80.1452487643401,82.4708867027014
I242,Ner12R_block_30,22,15,79.8927087567,22,15,1.14128668965328,78.960897515632,80.1021842052853
Lo1223,Ner12R_block_30,22,21,80.8764113743,22,21,0.870959485922342,78.6905703119011,79.5615297978234
Lo1270,Ner12R_block_30,10,15,77.1954860675,10,15,0.32447219562242,78.1440830216011,78.4685552172235
Lo1284,Ner12R_block_30,34,16,83.5272539732,34,16,1.31206384479368,79.1316746707726,80.4437385155662
PHG83,Ner12R_block_30,10,17,72.7618835003,10,17,0.449457534106671,78.2690683600854,78.7185258941921
PHG86,Ner12R_block_30,34,19,83.5272539732,34,19,1.34175511901017,79.161365944989,80.5031210639992
UH_2500,Ner12R_block_30,10,16,71.3778600686,10,16,-1.58127368191666,76.2383371440621,74.6570634621455
UH_P148,Ner12R_block_30,22,17,70.1020957105,22,17,-2.09323519800977,75.726375627969,73.6331404299592
W95115,Ner12R_block_30,34,15,83.5272539732,34,15,0.267957774179436,78.0875686001583,78.3555263743377
Wf9,Ner12R_block_30,34,20,80.8764113743,34,20,-0.1450488667234,77.6745619592554,77.529513092532
A310,Deb12R_block_16,10,3,65.7698661507,10,3,-1.19198532323057,69.3459687437276,68.153983420497
DKFAPW,Deb12R_block_16,42,6,68.1215767585,42,6,-0.653510483416468,69.8844435835417,69.2309331001253
EP2008-22,Deb12R_block_16,10,7,72.4142076817,10,7,-0.0483948135088923,70.4895592534494,70.4411644399405
EP67,Deb12R_block_16,24,7,69.553958451,24,7,0.266840527969407,70.8047945949278,71.0716351228972
EZ40,Deb12R_block_16,10,4,72.4142076817,10,4,1.30911859352722,71.8470726604857,73.1561912540129
F7001,Deb12R_block_16,24,5,69.553958451,24,5,-0.628551708005944,69.9094023589523,69.2808506509463
F748,Deb12R_block_16,42,4,71.0427983458,42,4,-0.237110149321083,70.3008439176372,70.0637337683162
F888,Deb12R_block_16,42,1,73.3721410878,42,1,-0.260866992397965,70.2770870745604,70.0162200821624
F894,Deb12R_block_16,42,3,73.3721410878,42,3,0.756691703181659,71.29464577014,72.0513374733216
FP1,Deb12R_block_16,42,7,66.8932531126,42,7,-0.1819281161672,70.356025950791,70.1740978346238
FR19,Deb12R_block_16,24,6,66.8932531126,24,6,-1.1970255248627,69.3409285420955,68.1439030172328
HMV5343,Deb12R_block_16,10,2,65.7698661507,10,2,-1.05943849873211,69.478515568226,68.4190770694939
I267,Deb12R_block_16,24,4,76.2782631063,24,4,1.77351319477252,72.311467261731,74.0849804565035
Lo1203,Deb12R_block_16,10,5,72.4142076817,10,5,0.4294745017921,70.9674285687504,71.3969030705425
Lo1261,Deb12R_block_16,24,2,71.0427983458,24,2,-0.0989783847542469,70.4389756822041,70.3399972974498
Lo1274,Deb12R_block_16,42,5,73.3721410878,42,5,1.17251603253527,71.7104700994937,72.8829861320289
PHB09,Deb12R_block_16,10,6,72.4142076817,10,6,0.00309344861591399,70.5410475155743,70.5441409641902
PHG80,Deb12R_block_16,24,3,71.0427983458,24,3,-0.874473181819454,69.6634808851386,68.7890077033192
PHH93,Deb12R_block_16,24,1,65.7698661507,24,1,-1.43910656437136,69.0988475025868,67.6597409382155
PHK29,Deb12R_block_16,10,1,72.4142076817,10,1,1.79438426463835,72.3323383315969,74.1267225962353
PHW65,Deb12R_block_16,42,2,73.3721410878,42,2,0.365737473554219,70.9036915405126,71.2694290140668
A310,Deb12R_block_35,50,12,68.1215767585,50,12,-3.53478565046522,69.2902700588147,65.7554844083495
DE811,Deb12R_block_35,50,8,79.2289192837,50,8,-0.0568934314948422,72.7681622777849,72.7112688462901
DKFBHJ,Deb12R_block_35,18,13,65.7698661507,18,13,-0.744348987424019,72.0807067218557,71.3363577344317
DKMBST,Deb12R_block_35,32,13,73.3721410878,32,13,-0.434642949184649,72.390412760095,71.9557698109104
EA1027,Deb12R_block_35,32,12,73.3721410878,32,12,-0.468765070845592,72.356290638434,71.8875255675884
EC334,Deb12R_block_35,18,8,72.4142076817,18,8,0.581365881585114,73.4064215908648,73.9877874724499
EZ47,Deb12R_block_35,18,10,65.7698661507,18,10,-1.38973581570279,71.4353198935769,70.0455840778741
F1890,Deb12R_block_35,32,9,66.8932531126,32,9,-1.71882226716217,71.1062334421176,69.3874111749555
F752,Deb12R_block_35,50,9,79.2289192837,50,9,0.531302938905682,73.3563586481854,73.8876615870911
H99,Deb12R_block_35,18,14,68.1215767585,18,14,0.132893094894257,72.9579488041739,73.0908418990682
HMV5405,Deb12R_block_35,18,12,65.7698661507,18,12,-0.556894576684201,72.2681611325955,71.7112665559113
I242,Deb12R_block_35,32,14,73.3721410878,32,14,-0.16473448757786,72.6603212217019,72.4955867341241
Lo1106,Deb12R_block_35,50,13,79.2289192837,50,13,1.71044994285482,74.5355056521345,76.2459555949893
Lo1187,Deb12R_block_35,18,9,69.553958451,18,9,-0.160018058496803,72.6650376507828,72.505019592286
Lo1251,Deb12R_block_35,32,11,76.2782631063,32,11,1.16399796587348,73.9890536751532,75.1530516410266
Lo1270,Deb12R_block_35,50,14,77.6345701728,50,14,0.554203583365947,73.3792592926457,73.9334628760117
N25,Deb12R_block_35,50,10,80.9201657598,50,10,1.96442971894402,74.7894854282237,76.7539151471677
Os426,Deb12R_block_35,32,10,74.7259909955,32,10,1.13831075446294,73.9633664637426,75.1016772182056
PHG50,Deb12R_block_35,32,8,66.8932531126,32,8,-0.840596649307699,71.9844590599721,71.1438624106644
PHG84,Deb12R_block_35,18,11,73.3721410878,18,11,2.88219310768365,75.7072488169633,78.5894419246469
PHT77,Deb12R_block_35,50,11,74.7259909955,50,11,-0.588909044223598,72.2361466650561,71.6472376208325
A310,Gai13R_block_8,54,9,82.6769095268,54,9,-0.734882522633725,84.3348202027092,83.5999376800755
A347,Gai13R_block_8,56,9,82.6769095268,56,9,-0.249837015101292,84.8198657102416,84.5700286951404
B106,Gai13R_block_8,56,18,89.1385341643,56,18,0.216030222508834,85.2857329478518,85.5017631703606
B109,Gai13R_block_8,51,27,82.6769095268,51,27,0.227391077484356,85.2970938028272,85.5244848803115
B113,Gai13R_block_8,54,27,84.2066964446,54,27,-0.155865089675842,84.9138376356671,84.7579725459912
EA3076,Gai13R_block_8,51,9,85.7952931765,51,9,0.316282573627419,85.3859852989703,85.7022678725977
F752,Gai13R_block_8,54,18,85.7952931765,54,18,0.137563873026025,85.207266598369,85.344830471395
F888,Gai13R_block_8,53,18,82.6769095268,53,18,-0.292666925500839,84.7770357998421,84.4843688743413
FR697,Gai13R_block_8,55,9,84.2066964446,55,9,0.407889442003864,85.4775921673468,85.8854816093507
HMV5422,Gai13R_block_8,57,9,84.2066964446,57,9,0.160169479108305,85.2298722044512,85.3900416835595
LH65,Gai13R_block_8,53,27,87.5082865147,53,27,0.919623097329122,85.9893258226719,86.908948920001
Lo1124,Gai13R_block_8,55,27,82.6769095268,55,27,-0.258197178401488,84.8115055469415,84.55330836854
Oh33,Gai13R_block_8,57,27,82.6769095268,57,27,-0.0748633540618897,84.994839371281,84.9199760172191
PHG35,Gai13R_block_8,56,27,82.6769095268,56,27,0.0119802259309409,85.0816829512737,85.0936631772047
PHG86,Gai13R_block_8,51,18,87.5082865147,51,18,0.509782874226929,85.5794855995699,86.0892684737968
PHK76,Gai13R_block_8,52,18,82.6769095268,52,18,-0.516868857985813,84.5528338673571,84.0359650093713
PHR36,Gai13R_block_8,52,27,82.6769095268,52,27,-0.807406600366178,84.2622961249768,83.4548895246106
PHW65,Gai13R_block_8,57,18,89.1385341643,57,18,0.220834457247008,85.29053718259,85.511371639837
UH_P128,Gai13R_block_8,52,9,85.7952931765,52,9,-0.077354175214424,84.9923485501284,84.914994374914
W602S,Gai13R_block_8,53,9,85.7952931765,53,9,0.0403943964485762,85.1100971217915,85.1504915182401
A310,Gai13R_block_25,68,17,81.197629786,68,17,-1.03442885584242,83.0014157715712,81.9669869157288
B104,Gai13R_block_25,69,26,85.7952931765,69,26,1.06110145401036,85.0969460814244,86.1580475354347
C103,Gai13R_block_25,66,8,90.7357803826,66,8,-0.0112260621181122,84.0246185652956,84.0133925031775
DK4676A,Gai13R_block_25,71,26,76.907533587,71,26,-0.448674890627999,83.5871697367859,83.1384948461579
EC140,Gai13R_block_25,65,26,79.742995425,65,26,0.0126639959024146,84.0485086233162,84.0611726192186
EC175,Gai13R_block_25,66,17,84.2066964446,66,17,-0.459582956891367,83.5762616705223,83.1166787136309
EC242C,Gai13R_block_25,70,17,76.907533587,70,17,-0.618507731854393,83.4173368955593,82.7988291637049
EP29,Gai13R_block_25,71,17,79.742995425,71,17,0.0688016011117156,84.1046462285255,84.1734478296372
EP67,Gai13R_block_25,65,17,79.742995425,65,17,-0.398110322408087,83.6377343050057,83.2396239825976
F7025,Gai13R_block_25,70,26,79.742995425,70,26,0.027727426858192,84.0635720542719,84.0912994811301
I198,Gai13R_block_25,68,8,90.7357803826,68,8,0.151003823577469,84.1868484509913,84.3378522745688
I242,Gai13R_block_25,71,8,87.5082865147,71,8,0.453328898688568,84.4891735261025,84.9425024247911
Lo1284,Gai13R_block_25,68,26,81.197629786,68,26,0.25927915073278,84.2951237781467,84.5544029288795
Lo1301,Gai13R_block_25,66,26,79.742995425,66,26,0.176452282430944,84.2122969098447,84.3887491922757
N16,Gai13R_block_25,67,17,93.6771816155,67,17,1.57321088112499,85.6090555085391,87.1822663896641
NC358,Gai13R_block_25,67,8,94.6935498069,67,8,0.489239261144206,84.5250838885582,85.0143231497024
PHG84,Gai13R_block_25,69,8,90.7357803826,69,8,-0.753680488934748,83.282164138479,82.5284836495442
W153R,Gai13R_block_25,67,26,81.197629786,67,26,-0.759883986949092,83.2759606404645,82.5160766535154
W64A,Gai13R_block_25,69,17,82.6769095268,69,17,0.211286520044837,84.2471311474587,84.4584176675035
A310,Gai13R_block_32,76,24,78.3268313656,76,24,-0.930609848442188,82.6311060889303,81.7004962404881
A554,Gai13R_block_32,74,6,78.3268313656,74,6,-3.66860258998032,79.8931133473923,76.224510757412
AS5707,Gai13R_block_32,78,6,85.7952931765,78,6,-1.78724170496697,81.7744742324057,79.9872325274388
EP72,Gai13R_block_32,73,24,85.7952931765,73,24,2.14402817604254,85.7057441134148,87.8497722894574
F04702,Gai13R_block_32,72,6,81.197629786,72,6,-1.14981442221659,82.411901515156,81.2620870929394
F7025,Gai13R_block_32,78,15,82.6769095268,78,15,0.23983860377308,83.8015545411456,84.0413931449186
F924,Gai13R_block_32,72,24,78.3268313656,72,24,-1.66955860135103,81.8921573360215,80.2225987346705
I198,Gai13R_block_32,74,15,90.7357803826,74,15,3.34205357802109,86.9037695153934,90.2458230934145
LH39,Gai13R_block_32,76,15,79.742995425,76,15,-1.72532880475394,81.8363871326187,80.1110583278647
