Genotype,anthesis.silking.interval,anthesis,ear.height,grain.number,grain.weight,grain.yield,plant.height,silking,tassel.height
Lo1187,0.053813880568773,0.0151484115409576,0.189408988015702,-66.0030492408056,-1.46974200523757,-0.19686824355153,-1.34500959710586,-0.541235058210744,-2.19613404178527
Lo1199,0.369054206743657,0.88858447836178,1.98963753991245,19.0155499668972,-2.66292108202944,0.0770743696228857,5.94548222945658,0.756994062207477,2.7400741273681
Lo1203,0.185963836645405,0.887861529482684,0.663306212667512,63.8050478311574,-10.0798963792087,0.0712031743750649,4.37882748611601,1.19614601514409,2.62118667658891
Lo1223,0.287561336847166,0.212431150456499,-0.232921029227666,-19.9244328361835,-1.38746277243226,0.0589212344514338,3.07081596150601,0.659968357065408,0.253741371432874
Lo1242,0.26569208321268,0.00393821713065557,-3.1887014471434,-29.7190147397581,-6.03328824766155,-0.182281891756206,2.58067483682728,0.423271489612984,0.588371282548
Lo1251,-0.139039718416817,1.44662895778841,2.14559810911969,73.8132056999057,-2.30204689318793,0.198908627519683,2.89156123338986,2.34487329525308,1.75905979052139
Lo1253,-0.147103047119961,0.995442936584573,3.95943304293084,16.0522457803817,2.14147741703409,0.157848376586515,5.74377517809181,1.86271570076746,4.43728375540331
Lo1261,0.200574517975587,0.445438831467629,1.93625982619022,199.016075589963,1.26365159678301,0.475518056620528,1.10773226751599,0.525785842988513,1.28594223401916
Lo1266,-0.0334788738568976,1.40026541750073,0.108416210841061,77.1734613995701,-6.08374407745417,0.222686540696145,2.3698552245003,1.64750612962896,0.396049169003964
Lo1270,0.573940870150709,0.556096110515827,0.77022022656892,-1.72147640296012,-8.52249248159921,-0.144615568165435,-1.21307798935387,0.93335244416602,-0.686985234113107
Lo1273,0.43953734332712,1.04038038440952,0.509519276247664,27.7723978680515,8.73653295156641,0.347588899099158,-3.58154148898507,0.839863343467943,-1.53451500255257
Lo1274,-0.345310382605186,-0.151405560112147,-1.14102356854705,-155.627015586261,1.98031565480793,-0.384402008293939,1.89042263120481,0.946803704736938,2.02910850805673
Lo1280,-0.237960521167793,-0.209780672867452,-0.720808976400436,-236.34950005188,3.54526349249308,-0.508964512905288,0.325210215771611,1.12901409858208,-2.13288169547144
Lo1282,-0.579916877676087,0.599705094402517,1.1966285338491,-177.656255899596,4.93264475601388,-0.33694374789844,3.74086693429079,2.21716324046076,2.09318079526399
Lo1284,-0.992972190043664,-0.881142990030752,-1.87936898317459,-142.790992898151,10.9798176609732,-0.197579588511684,1.65643933791422,1.36556741108898,0.0565717982353286
Lo1288,0.575798210649426,0.943511987071062,0.734437674833492,49.8766199791046,-1.01120359982753,0.240709455393978,-2.53880092236531,1.00679127170909,-5.25312969793218
Lo1290,-0.174013004362588,-0.498596717849944,-2.60900789037971,-50.3725718623979,-4.23309133940925,-0.186716183032036,-0.351178187067847,0.700569806752697,-3.41478690262375
Lo1301,0.790694597052255,-1.10410043991847,-1.0314468608507,143.560249544007,-8.97763989053434,0.327946705302456,-1.6666121715205,-1.25044465705779,-2.759155915613
Lo904,-0.295378563542725,0.00744929393327622,0.97125057098952,-20.1957269332463,4.29955258356439,-0.0394327051916833,1.70205677435164,0.760667491532491,1.87135803432486
Lp5,-0.158088508656308,-2.03954725560447,-1.26731112835673,-105.728297308591,2.53478020792043,-0.119452100499656,-1.37011865669256,-1.61858026532967,-0.67919253528606
ML606,-0.0424368078669799,-0.828389860873636,-0.759979074009639,62.1212648945749,-4.31564457680815,0.426634481797893,-0.176938091963594,-1.34702615938341,0.176300362218886
