"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","Tnight.Early","Tnight.Flo","Tnight.Fill","Ri.Early","Ri.Flo","Ri.Fill","Psi.Flo","Psi.Fill","Tmax.Early","Tmax.Flo","Tmax.Fill","type"
"Gai12W","F04701_inra",3136,"F04701","F04701_H",18.4739180264,18.1736225895,17.0231624589,319.22,288.916,941.231,-19.1534090909,-9.6847222222,27.1150701404,27.396718559,25.421133215,"CrossValidation"
"Gai12W","F04702_inra",3137,"F04702","F04702_H",18.4492599068,18.1563498623,17.0439396396,305.717,266.712,963.435,-19.4715909091,-9.9206989247,27.1943585319,27.2751668129,25.4644615555,"CrossValidation"
"Gai12W","F05101_inra",3138,"F05101","F05101_H",18.5191982323,17.8377134986,17.1364637387,260.476,232.603,1015.171,-22.240530303,-9.5997474747,27.2494496325,27.014947452,25.5538073905,"CrossValidation"
"Gai12W","F05404_inra",3139,"F05404","F05404_H",18.4756747475,17.8604848485,17.1364637387,301.774,214.976,1015.171,-20.95625,-9.5997474747,27.1407436626,27.0631156648,25.5538073905,"CrossValidation"
"Gai12W","F608_inra",3140,"F608","F608_H",18.2659858586,18.1387878788,17.0231624589,263.182,239.031,941.231,-20.6216666667,-9.6847222222,27.0224858534,27.2907028414,25.421133215,"CrossValidation"
"Gai12W","F618_inra",3141,"F618","F618_H",17.8503858586,17.8659878788,17.0770571731,222.925,258.65,989.124,-21.625,-9.8841145833,26.5814758741,27.0803668016,25.4336037124,"CrossValidation"
"Gai12W","F7019_inra",3142,"F7019","F7019_H",17.9771858586,17.9134650856,17.1364637387,240.226,255.262,1015.171,-22.4836956522,-9.5997474747,26.6238146278,27.1264248515,25.5538073905,"CrossValidation"
"Gai12W","F7058_inra",3143,"F7058","F7058_H",18.2659858586,17.8752042161,17.1404900272,263.182,281.309,989.124,-21.2952898551,-9.8841145833,27.0224858534,27.095396033,25.5593508606,"CrossValidation"
"Gai12W","F7057_inra",3144,"F7057","F7057_H",18.0388325563,17.8752042161,17.1184920576,264.524,309.325,989.124,-21.2952898551,-9.8841145833,26.7374728205,27.095396033,25.5157446615,"CrossValidation"
"Gai12W","F7082_inra",3145,"F7082","F7082_H",17.8612525253,17.769539627,17.1184920576,216.801,241.023,989.124,-21.5625,-9.8841145833,26.4381619424,26.9323616333,25.5157446615,"CrossValidation"
"Gai12W","F752_inra",3146,"F752","F752_H",18.4739180264,18.3504040404,16.902988467,319.22,230.929,895.194,-19.5885416667,-8.6354166667,27.1150701404,27.4951663543,25.2610414311,"CrossValidation"
"Gai12W","F874_inra",3147,"F874","F874_H",17.5992213805,17.9003088578,17.0887892359,180.558,257.34,1041.109,-22.3253205128,-9.5355392157,26.1577021874,26.9363150079,25.4761765009,"CrossValidation"
"Gai12W","F888_inra",3148,"F888","F888_H",18.2659858586,18.1108207071,17.0439396396,263.182,284.339,963.435,-20.7725694444,-9.9206989247,27.0224858534,27.2133416888,25.4644615555,"CrossValidation"
"Gai12W","F908_inra",3149,"F908","F908_H",18.472430303,17.9284848485,17.1294248203,280.475,257.34,1041.109,-22.4604166667,-9.5355392157,27.1868526225,27.1405412996,25.5569499319,"CrossValidation"
"Gai12W","F922_inra",3150,"F922","F922_H",18.4492599068,17.8604848485,17.1364637387,305.717,232.603,1015.171,-20.95625,-9.5997474747,27.1943585319,27.0631156648,25.5538073905,"CrossValidation"
"Gai12W","FP1_inra",3151,"FP1","FP1_H",17.9165788318,17.7741550117,17.0952924858,200.504,283.278,1015.171,-22.1971153846,-9.5997474747,26.7400994869,26.8330197646,25.4721617023,"CrossValidation"
"Gai12W","FV218_inra",3152,"F218","F218_H",17.8213047138,17.7741550117,17.0952924858,201.204,255.262,1015.171,-22.1971153846,-9.5997474747,26.4446530138,26.8330197646,25.4721617023,"CrossValidation"
"Gai12W","FV252_inra",3153,"F252","F252_H",17.6868525253,17.8247212121,17.1510470721,202.469,257.34,1041.109,-22.7883333333,-9.5355392157,26.2521608958,26.8730008123,25.6000333227,"CrossValidation"
"Gai12W","FV354_inra",3154,"F354","F354_H",18.0388325563,17.9009379509,17.1294248203,264.524,229.324,1041.109,-22.9464285714,-9.5355392157,26.7374728205,27.0712071606,25.5569499319,"CrossValidation"
"Gai12W","H99_inra",3155,"H99","H99_H",17.9771858586,18.1942191142,16.9818724562,240.226,329.202,941.231,-20.8990384615,-9.6847222222,26.6238146278,27.3787114874,25.3381821444,"CrossValidation"
"Gai12W","HMV5301_Martonvasar",3156,"HMV5301","HMV5301_H",17.9771858586,17.9462373737,17.1184920576,240.226,281.309,989.124,-21.5677083333,-9.8841145833,26.6238146278,27.1988765166,25.5157446615,"CrossValidation"
"Gai12W","HMV5343_Martonvasar",3157,"HMV5343","HMV5343_H",18.4739180264,17.9038720539,17.0887892359,319.22,229.324,1041.109,-21.5393518519,-9.5355392157,27.1150701404,27.1641993131,25.4761765009,"CrossValidation"
"Gai12W","HMV5347_Martonvasar",3158,"HMV5347","HMV5347_H",18.5191982323,17.8377134986,17.1364637387,260.476,232.603,1015.171,-22.240530303,-9.5997474747,27.2494496325,27.014947452,25.5538073905,"CrossValidation"
"Gai12W","HMV5409_Martonvasar",3159,"HMV5409","HMV5409_H",18.2659858586,17.8377134986,17.0952924858,263.182,255.262,1015.171,-22.240530303,-9.5997474747,27.0224858534,27.014947452,25.4721617023,"CrossValidation"
"Gai12W","HMV5502_Martonvasar",3160,"HMV5502","HMV5502_H",18.4756747475,18.3535878788,16.9443230001,301.774,257.568,895.194,-19.765,-8.6354166667,27.1407436626,27.4542889836,25.3450619165,"CrossValidation"
"Gai12W","I198_inra",3161,"I198","I198_H",18.4756747475,18.3535878788,16.9443230001,301.774,285.068,895.194,-19.765,-8.6354166667,27.1407436626,27.4542889836,25.3450619165,"CrossValidation"
"Gai12W","I233_inra",3164,"I233","I233_H",18.2307556333,18.187989899,16.8865128904,283.181,282.82,816.39,-19.0013888889,-8.4739583333,26.9710257968,27.4903972753,25.1369349101,"CrossValidation"
"Gai12W","I238_inra",3165,"I238","I238_H",18.4556585082,18.3801515152,16.9207180145,334.597,235.382,917.38,-19.6723484848,-9.2629310345,26.96411365,27.6183029269,25.2945761976,"CrossValidation"
"Gai12W","I242_inra",3166,"I242","I242_H",18.2659858586,18.2985072952,16.9443230001,263.182,257.568,895.194,-20.899691358,-8.6354166667,27.0224858534,27.3860650089,25.3450619165,"CrossValidation"
"Gai12W","I261_inra",3167,"I261","I261_H",18.2659858586,18.2985072952,16.7666787988,263.182,257.568,895.194,-20.899691358,-8.6354166667,27.0224858534,27.3860650089,25.0721249391,"CrossValidation"
"Gai12W","I267_inra",3168,"I267","I267_H",18.1511670274,18.6110606061,16.923195173,396.388,295.857,856.905,-19.6856060606,-8.1907051282,26.6830435529,28.1121271445,25.2503434901,"CrossValidation"
"Gai12W","IDT_inra",3169,"IDT","IDT_H",18.4739180264,18.1736225895,17.0231624589,319.22,239.031,941.231,-19.1534090909,-9.6847222222,27.1150701404,27.396718559,25.421133215,"CrossValidation"
"Gai12W","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H",18.472430303,18.334988345,16.902988467,280.475,204.016,895.194,-20.4471153846,-8.6354166667,27.1868526225,27.4515088792,25.2610414311,"CrossValidation"
"Gai12W","LH39_usda",3171,"LH39","LH39_H",17.9542213805,17.7832512626,17.0887892359,216.101,229.324,1041.109,-23.0295138889,-9.5355392157,26.7210276844,26.89761017,25.4761765009,"CrossValidation"
"Gai12W","LH59_usda",3172,"LH59","LH59_H",18.4428974935,18.3801515152,16.9207180145,338.102,287.942,917.38,-19.6723484848,-9.2629310345,27.0059872289,27.6183029269,25.2945761976,"CrossValidation"
"Gai12W","LH60_usda",3173,"LH60","LH60_H",18.4739180264,18.1736225895,16.9818724562,319.22,239.031,941.231,-19.1534090909,-9.6847222222,27.1150701404,27.396718559,25.3381821444,"CrossValidation"
"Gai12W","LH65_usda",3174,"LH65","LH65_H",18.4492599068,18.368513986,16.8808357177,305.717,279.134,873.628,-19.718482906,-8.2680041152,27.1943585319,27.5152224046,25.2155291841,"CrossValidation"
"Gai12W","Lo1016_bergamo",3175,"Lo1016","Lo1016_H",17.8503858586,18.261368861,16.902988467,222.925,310.128,895.194,-21.2112068966,-8.6354166667,26.5814758741,27.3530626386,25.2610414311,"CrossValidation"
"Gai12W","Lo1026_bergamo",3176,"Lo1026","Lo1026_H",18.5191982323,18.1108207071,17.0028854165,260.476,216.827,963.435,-20.7725694444,-9.9206989247,27.2494496325,27.2133416888,25.3819659186,"CrossValidation"
"Gai12W","Lo1035_bergamo",3177,"Lo1035","Lo1035_H",18.367671156,18.4896825397,16.9207180145,358.108,208.743,917.38,-19.9424603175,-9.2629310345,26.8655532639,27.7761752936,25.2945761976,"CrossValidation"
"Gai12W","Lo1038_bergamo",3178,"Lo1038","Lo1038_H",18.1511670274,18.6921666667,16.902988467,396.388,257.568,895.194,-20.2125,-8.6354166667,26.6830435529,28.0052240405,25.2610414311,"CrossValidation"
"Gai12W","Lo1056_bergamo",3179,"Lo1056","Lo1056_H",18.3834686147,18.4123188406,16.881110137,383.403,217.806,856.905,-19.8677536232,-8.1907051282,26.8862582034,27.9273131544,25.1654288273,"CrossValidation"
"Gai12W","Lo1063_bergamo",3180,"Lo1063","Lo1063_H",18.3834686147,18.4706349206,16.7666787988,383.403,204.016,895.194,-20.3869047619,-8.6354166667,26.8862582034,27.8078993419,25.0721249391,"CrossValidation"
"Gai12W","Lo1087_bergamo",3181,"Lo1087","Lo1087_H",17.9866440265,18.701969697,16.7583865597,415.639,233.643,841.068,-18.4015151515,-8.4383333333,26.5789549665,28.1794567779,24.9710070362,"CrossValidation"
"Gai12W","Lo1094_bergamo",3182,"Lo1094","Lo1094_H",18.0388325563,18.1108207071,16.8700874761,264.524,241.887,963.435,-20.7725694444,-9.9206989247,26.7374728205,27.2133416888,25.1981156197,"CrossValidation"
"Gai12W","Lo1095_bergamo",3183,"Lo1095","Lo1095_H",18.4556585082,18.3814492754,16.7666787988,334.597,285.068,895.194,-19.9836956522,-8.6354166667,26.96411365,27.6397461293,25.0721249391,"CrossValidation"
"Gai12W","Lo1101_bergamo",3184,"Lo1101","Lo1101_H",18.488430303,17.8305103668,17.0952924858,315.715,214.976,1015.171,-20.7960526316,-9.5997474747,27.0758849349,27.0941621689,25.4721617023,"CrossValidation"
"Gai12W","Lo1106_bergamo",3185,"Lo1106","Lo1106_H",18.2659858586,18.1387878788,16.847789631,263.182,264.091,941.231,-20.6216666667,-9.6847222222,27.0224858534,27.2907028414,25.1527218854,"CrossValidation"
"Gai12W","Lo1123_bergamo",3186,"Lo1123","Lo1123_H",18.472430303,17.9284848485,17.1294248203,280.475,206.665,1041.109,-22.4604166667,-9.5355392157,27.1868526225,27.1405412996,25.5569499319,"CrossValidation"
"Gai12W","Lo1124_bergamo",3187,"Lo1124","Lo1124_H",18.4492599068,18.3512373737,16.7857871849,305.717,287.942,917.38,-19.4704861111,-9.2629310345,27.1943585319,27.4269053336,25.1074664698,"CrossValidation"
"Gai12W","Lo1172_bergamo",3189,"Lo1172","Lo1172_H",18.2307556333,18.1716540404,17.0231624589,283.181,239.031,941.231,-20.1197916667,-9.6847222222,26.9710257968,27.3576269439,25.421133215,"CrossValidation"
"Gai12W","Lo1180_bergamo",3190,"Lo1180","Lo1180_H",18.3034324729,18.2785964912,17.0231624589,378.231,264.091,941.231,-19.9671052632,-9.6847222222,26.7875486707,27.7268264197,25.421133215,"CrossValidation"
"Gai12W","Lo1187_bergamo",3191,"Lo1187","Lo1187_H",17.9771858586,18.1695878788,17.0028854165,240.226,241.887,963.435,-21.055,-9.9206989247,26.6238146278,27.3079651268,25.3819659186,"CrossValidation"
"Gai12W","Lo1199_bergamo",3192,"Lo1199","Lo1199_H",18.4756747475,18.1847694335,16.9818724562,301.774,211.531,941.231,-19.3641304348,-9.6847222222,27.1407436626,27.3565669733,25.3381821444,"CrossValidation"
"Gai12W","Lo1203_bergamo",3193,"Lo1203","Lo1203_H",18.4739180264,18.1433189033,17.0028854165,319.22,241.887,963.435,-19.255952381,-9.9206989247,27.1150701404,27.3133541808,25.3819659186,"CrossValidation"
"Gai12W","Lo1223_bergamo",3194,"Lo1223","Lo1223_H",18.2307556333,18.1438998682,17.0028854165,283.181,216.827,963.435,-20.2554347826,-9.9206989247,26.9710257968,27.2798120066,25.3819659186,"CrossValidation"
"Gai12W","Lo1242_bergamo",3195,"Lo1242","Lo1242_H",18.0388325563,17.8752042161,17.1184920576,264.524,258.65,989.124,-21.2952898551,-9.8841145833,26.7374728205,27.095396033,25.5157446615,"CrossValidation"
"Gai12W","Lo1251_bergamo",3196,"Lo1251","Lo1251_H",18.4739180264,18.3504040404,16.902988467,319.22,230.929,895.194,-19.5885416667,-8.6354166667,27.1150701404,27.4951663543,25.2610414311,"CrossValidation"
"Gai12W","Lo1253_bergamo",3197,"Lo1253","Lo1253_H",18.367671156,18.3051666667,16.9818724562,358.108,288.916,941.231,-19.84375,-9.6847222222,26.8655532639,27.7127496772,25.3381821444,"CrossValidation"
"Gai12W","Lo1261_bergamo",3198,"Lo1261","Lo1261_H",18.4756747475,18.3535878788,16.902988467,301.774,257.568,895.194,-19.765,-8.6354166667,27.1407436626,27.4542889836,25.2610414311,"CrossValidation"
"Gai12W","Lo1266_bergamo",3199,"Lo1266","Lo1266_H",18.3834686147,18.2785964912,16.9818724562,383.403,239.031,941.231,-19.9671052632,-9.6847222222,26.8862582034,27.7268264197,25.3381821444,"CrossValidation"
"Gai12W","Lo1270_bergamo",3200,"Lo1270","Lo1270_H",18.367671156,18.4288888889,16.881110137,358.108,269.218,856.905,-19.7690972222,-8.1907051282,26.8655532639,27.9072289217,25.1654288273,"CrossValidation"
"Gai12W","Lo1273_bergamo",3201,"Lo1273","Lo1273_H",18.2659858586,18.2942191142,16.9617715358,263.182,262.882,917.38,-20.671474359,-9.2629310345,27.0224858534,27.3581637945,25.3779956625,"CrossValidation"
"Gai12W","Lo1274_bergamo",3202,"Lo1274","Lo1274_H",18.472430303,18.1438998682,17.0439396396,280.475,306.998,963.435,-20.2554347826,-9.9206989247,27.1868526225,27.2798120066,25.4644615555,"CrossValidation"
"Gai12W","Lo1280_bergamo",3203,"Lo1280","Lo1280_H",18.4756747475,18.3512373737,16.9207180145,301.774,287.942,917.38,-19.4704861111,-9.2629310345,27.1407436626,27.4269053336,25.2945761976,"CrossValidation"
"Gai12W","Lo1282_bergamo",3204,"Lo1282","Lo1282_H",18.4428974935,18.3814492754,16.902988467,338.102,334.953,895.194,-19.9836956522,-8.6354166667,27.0059872289,27.6397461293,25.2610414311,"CrossValidation"
"Gai12W","Lo1284_bergamo",3205,"Lo1284","Lo1284_H",18.0133202394,17.899077135,17.1184920576,284.523,258.65,989.124,-20.7784090909,-9.8841145833,26.6984747302,27.1595265626,25.5157446615,"CrossValidation"
"Gai12W","Lo1288_bergamo",3206,"Lo1288","Lo1288_H",18.367671156,18.4896825397,16.9207180145,358.108,262.882,917.38,-19.9424603175,-9.2629310345,26.8655532639,27.7761752936,25.2945761976,"CrossValidation"
"Gai12W","Lo1290_bergamo",3207,"Lo1290","Lo1290_H",18.4739180264,18.3478129117,16.9207180145,319.22,235.382,917.38,-19.2735507246,-9.2629310345,27.1150701404,27.4683693878,25.2945761976,"CrossValidation"
"Gai12W","Pa36_inra",3208,"Pa36","Pa36_H",17.7649864025,17.8886824769,17.1750328348,223.625,257.34,1041.109,-23.1612318841,-9.5355392157,26.314856961,27.0569744197,25.6063738093,"CrossValidation"
"Gai12W","Lo1301_bergamo",3209,"Lo1301","Lo1301_H",18.4428974935,18.1686666667,16.8700874761,338.102,241.887,963.435,-19.69375,-9.9206989247,27.0059872289,27.4705303134,25.1981156197,"CrossValidation"
"Gai12W","Lo904_bergamo",3210,"Lo904","Lo904_H",18.472430303,18.1716540404,16.847789631,280.475,239.031,941.231,-20.1197916667,-9.6847222222,27.1868526225,27.3576269439,25.1527218854,"CrossValidation"
"Gai12W","Mo15W_inra",3211,"Mo15W","Mo15W_H",18.3034324729,18.2725333333,16.8865128904,378.231,309.733,816.39,-18.6616666667,-8.4739583333,26.7875486707,27.7975429432,25.1369349101,"CrossValidation"
"Gai12W","N16_inra",3212,"N16","N16_H",18.4556585082,18.3964583333,16.7431670385,334.597,279.134,873.628,-19.9241898148,-8.2680041152,26.96411365,27.6980299543,25.0249054987,"CrossValidation"
"Gai12W","N192_usa",3213,"N192","N192_H",17.8213047138,17.7741550117,17.0952924858,201.204,255.262,1015.171,-22.1971153846,-9.5997474747,26.4446530138,26.8330197646,25.4721617023,"CrossValidation"
"Gai12W","N22_inra",3214,"N22","N22_H",18.4756747475,18.1847694335,16.9818724562,301.774,264.091,941.231,-19.3641304348,-9.6847222222,27.1407436626,27.3565669733,25.3381821444,"CrossValidation"
"Gai12W","NK764_usda",3215,"NK764","NK764_H",17.7122310057,17.7928900112,17.1294248203,160.341,206.665,1041.109,-21.6651234568,-9.5355392157,26.191416165,26.8787581818,25.5569499319,"CrossValidation"
"Gai12W","NK807_usda",3216,"NK807","NK807_H",18.0620686027,17.8886824769,17.0887892359,221.343,257.34,1041.109,-23.1612318841,-9.5355392157,26.7233013355,27.0569744197,25.4761765009,"CrossValidation"
"Gai12W","NQ508_usda",3217,"NQ508","NQ508_H",18.472430303,18.1716540404,17.0231624589,280.475,239.031,941.231,-20.1197916667,-9.6847222222,27.1868526225,27.3576269439,25.421133215,"CrossValidation"
"Gai12W","NS701_usda",3218,"NS701","NS701_H",18.4739180264,18.1736225895,17.0231624589,319.22,239.031,941.231,-19.1534090909,-9.6847222222,27.1150701404,27.396718559,25.421133215,"CrossValidation"
"Gai12W","Oh40B_inra",3219,"Oh40B","Oh40B_H",17.9771858586,18.1942191142,16.9818724562,240.226,306.543,941.231,-20.8990384615,-9.6847222222,26.6238146278,27.3787114874,25.3381821444,"CrossValidation"
"Gai12W","P465P_inra",3220,"P465P","P465P_H",18.0388325563,18.2985072952,16.902988467,264.524,334.953,895.194,-20.899691358,-8.6354166667,26.7374728205,27.3860650089,25.2610414311,"CrossValidation"
"Gai12W","A554_inra",3221,"A554","A554_H",17.8612525253,17.7323212121,17.1584154292,216.801,255.262,1015.171,-22.405,-9.5997474747,26.4381619424,26.8550455061,25.5973498716,"CrossValidation"
"Gai12W","FR697_ifsi",3222,"FR697","FR697_H",18.4492599068,18.1847694335,17.0231624589,305.717,306.543,941.231,-19.3641304348,-9.6847222222,27.1943585319,27.3565669733,25.421133215,"CrossValidation"
"Gai12W","PHG35_usda",3223,"PHG35","PHG35_H",18.4739180264,18.3504040404,16.902988467,319.22,230.929,895.194,-19.5885416667,-8.6354166667,27.1150701404,27.4951663543,25.2610414311,"CrossValidation"
"Gai12W","PHG50_usda",3224,"PHG50","PHG50_H",17.9771858586,17.9772589532,17.1510470721,240.226,229.324,1041.109,-23.1685606061,-9.5355392157,26.6238146278,27.1851944551,25.6000333227,"CrossValidation"
"Gai12W","PHG71_usda",3225,"PHG71","PHG71_H",18.0620686027,17.8886824769,17.1294248203,221.343,229.324,1041.109,-23.1612318841,-9.5355392157,26.7233013355,27.0569744197,25.5569499319,"CrossValidation"
"Gai12W","PHG80_usda",3226,"PHG80","PHG80_H",18.3034324729,18.2785964912,16.9818724562,378.231,288.916,941.231,-19.9671052632,-9.6847222222,26.7875486707,27.7268264197,25.3381821444,"CrossValidation"
"Gai12W","PHG84_usda",3227,"PHG84","PHG84_H",18.4739180264,18.1736225895,16.9818724562,319.22,239.031,941.231,-19.1534090909,-9.6847222222,27.1150701404,27.396718559,25.3381821444,"CrossValidation"
"Gai12W","PHJ40_usda",3228,"PHJ40","PHJ40_H",17.8503858586,17.8886824769,17.1294248203,222.925,206.665,1041.109,-23.1612318841,-9.5355392157,26.5814758741,27.0569744197,25.5569499319,"CrossValidation"
"Gai12W","PHK29_usda",3229,"PHK29","PHK29_H",18.4756747475,18.3512373737,16.9617715358,301.774,330.394,917.38,-19.4704861111,-9.2629310345,27.1407436626,27.4269053336,25.3779956625,"CrossValidation"
"Gai12W","PHR36_usda",3230,"PHR36","PHR36_H",18.472430303,18.1716540404,17.0231624589,280.475,306.543,941.231,-20.1197916667,-9.6847222222,27.1868526225,27.3576269439,25.421133215,"CrossValidation"
"Gai12W","PHT77_usda",3231,"PHT77","PHT77_H",18.4756747475,18.1563498623,17.0439396396,301.774,266.712,963.435,-19.4715909091,-9.9206989247,27.1407436626,27.2751668129,25.4644615555,"CrossValidation"
"Gai12W","PHV63_usda",3232,"PHV63","PHV63_H",18.4756747475,18.1563498623,17.0439396396,301.774,241.887,963.435,-19.4715909091,-9.9206989247,27.1407436626,27.2751668129,25.4644615555,"CrossValidation"
"Gai12W","PHW65_usda",3233,"PHW65","PHW65_H",18.3834686147,18.4736666667,16.9207180145,383.403,208.743,917.38,-20.0645833333,-9.2629310345,26.8862582034,27.7927194798,25.2945761976,"CrossValidation"
"Gai12W","PHZ51_usda",3234,"PHZ51","PHZ51_H",18.488430303,18.1736225895,17.0231624589,315.715,264.091,941.231,-19.1534090909,-9.6847222222,27.0758849349,27.396718559,25.421133215,"CrossValidation"
"Gai12W","SC-Malawi_cim",3235,"SC-Malawi","SC-Malawi_H",18.4756747475,18.2078463203,16.8996423609,301.774,233.643,841.068,-18.7485119048,-8.4383333333,27.1407436626,27.495188123,25.1656720662,"CrossValidation"
"Gai12W","UH_2500_uh",3236,"UH_2500","UH_2500_H",17.7769094794,17.9134650856,17.1584154292,241.808,283.278,1015.171,-22.4836956522,-9.5997474747,26.4912704036,27.1264248515,25.5973498716,"CrossValidation"
