"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","geno.panel","grain.yield","grain.number","seed.size","anthesis","silking","plant.height","tassel.height","ear.height","type"
"Kar12R","EZ18_csic",3125,"EZ18","EZ18_H","DROPS",11.2258965642,5322.8019890106,271.0191863891,73.2002175607,74.4161068747,255.1292802362,306.4856137301,155.2788036895,"CrossValidation"
"Kar12R","EZ31_csic",3126,"EZ31","EZ31_H","DROPS",10.8488344542,4375.1518271605,290.9457551875,64.8918297541,66.4947834831,270.7482794292,319.6027694829,148.1863855815,"CrossValidation"
"Kar12R","EZ35_csic",3127,"EZ35","EZ35_H","DROPS",9.0367347192,4133.0780987072,262.8791087296,64.4089048047,65.1097392098,241.8981881193,300.230352719,144.0087664802,"CrossValidation"
"Kar12R","EZ36_csic",3128,"EZ36","EZ36_H","DROPS",10.0123805082,4332.1222014469,264.4195357809,68.8928875981,70.7191554126,247.9259330423,294.2120835471,146.8732366716,"CrossValidation"
"Kar12R","EZ38_csic",3129,"EZ38","EZ38_H","DROPS",10.3448433468,4284.3926954269,292.1419463739,65.75605381,69.02949746,253.8264094243,309.9872203246,147.8606573469,"CrossValidation"
"Kar12R","EZ42_csic",3130,"EZ42","EZ42_H","DROPS",11.8500853229,4983.5160502125,290.7951431542,66.5746308239,67.739656453,248.2148645198,302.9427426936,151.8441006153,"CrossValidation"
"Kar12R","W153R_usa",3131,"W153R","W153R_H","DROPS",8.017519825,3109.5529074274,306.6461777649,59.0086324417,60.8397656637,232.6491936339,286.8101231976,142.7463743391,"CrossValidation"
"Kar12R","EZ48_csic",3132,"EZ48","EZ48_H","DROPS",12.5804967956,5252.9810284318,293.7892717545,68.1717158701,71.2430900466,261.4368586766,314.8369384057,155.6777075146,"CrossValidation"
"Kar12R","F04401_inra",3134,"F04401","F04401_H","DROPS",9.0238479194,3681.1769795446,283.5117320006,65.1192350569,64.9461739775,248.4412870586,300.1632248831,141.1536016076,"CrossValidation"
"Kar12R","F04402_inra",3135,"F04402","F04402_H","DROPS",10.0861099249,3724.7123594367,313.4664789536,63.8132502991,64.4716034306,245.1160772007,302.8447814749,143.0447225428,"CrossValidation"
"Kar12R","F04701_inra",3136,"F04701","F04701_H","DROPS",11.5365905738,4690.5771905374,290.5597180272,65.1619620273,65.5656296414,256.8928170696,312.9621895253,148.3880062065,"CrossValidation"
"Kar12R","F04702_inra",3137,"F04702","F04702_H","DROPS",11.7178937298,4379.2689146074,308.7488120898,64.6503913938,65.5614858833,247.3742787451,298.5468908951,136.6384140171,"CrossValidation"
"Kar12R","F05101_inra",3138,"F05101","F05101_H","DROPS",11.5970134655,4336.0246458846,310.1811276686,63.8089998286,64.0831646261,245.090027513,307.3489800661,142.4807337621,"CrossValidation"
"Kar12R","F05404_inra",3139,"F05404","F05404_H","DROPS",11.4748571795,4668.699921686,271.1800741291,65.1067443022,63.5809422406,240.440327863,295.3874544117,143.2542206862,"CrossValidation"
"Kar12R","F608_inra",3140,"F608","F608_H","DROPS",10.0296286695,4555.3251187481,260.4970737739,64.8716780496,67.0595739213,250.361682443,302.386335919,136.881300269,"CrossValidation"
"Kar12R","F618_inra",3141,"F618","F618_H","DROPS",11.3352635685,4617.6131797798,300.0508493771,65.2438148662,66.5499947095,255.1969365221,303.4459729374,147.8341191859,"CrossValidation"
"Kar12R","F7019_inra",3142,"F7019","F7019_H","DROPS",10.7688342806,4211.1963854831,297.0045078373,63.7688322481,64.3818204146,241.041379,296.6864885831,142.6825440789,"CrossValidation"
"Kar12R","F7058_inra",3143,"F7058","F7058_H","DROPS",8.561463322,3661.0091325467,265.5926128376,63.1994308741,64.3168114618,242.0657363089,294.3533250109,142.0589617578,"CrossValidation"
"Kar12R","F7057_inra",3144,"F7057","F7057_H","DROPS",8.5460630072,4077.393324967,241.9955845206,64.0861107612,64.2419708968,233.8383110086,283.0803756402,139.0586387016,"CrossValidation"
"Kar12R","F7082_inra",3145,"F7082","F7082_H","DROPS",9.0415126976,3782.5844530303,281.2870136703,63.8259448459,64.3208880267,235.7430803549,287.1865453914,143.0115258551,"CrossValidation"
"Kar12R","F752_inra",3146,"F752","F752_H","DROPS",10.8179248181,4590.8168980478,275.7623353965,68.7859203874,70.143222884,240.4764997136,299.2378710407,150.8366443817,"CrossValidation"
"Kar12R","F874_inra",3147,"F874","F874_H","DROPS",8.7230914625,3365.0285247646,291.2348653499,56.1511225964,57.8504405467,227.0224325193,275.4554432369,125.9944539472,"CrossValidation"
"Kar12R","F888_inra",3148,"F888","F888_H","DROPS",10.2990201675,4604.1256449696,267.3303591427,65.7459565893,65.0687637985,249.9909720127,299.1859341781,149.3923324339,"CrossValidation"
"Kar12R","F908_inra",3149,"F908","F908_H","DROPS",8.8374538117,3618.8616858011,279.573683928,61.7139546468,62.7192174933,248.2005815018,302.1896124611,145.0375002104,"CrossValidation"
"Kar12R","F922_inra",3150,"F922","F922_H","DROPS",9.842459676,4099.2038406517,277.8807009689,64.4155616098,64.3072030403,260.1195707477,308.2525131053,142.7072074946,"CrossValidation"
"Kar12R","FP1_inra",3151,"FP1","FP1_H","DROPS",8.6572746631,3871.8599126528,259.2280580697,63.5182438766,65.941203328,242.7141258844,295.987095429,150.7342685297,"CrossValidation"
"Kar12R","FV218_inra",3152,"F218","F218_H","DROPS",8.6405996535,3113.3754049504,323.160075809,61.0183292838,62.2907590456,232.1281754329,281.8654225057,130.9825210015,"CrossValidation"
"Kar12R","FV252_inra",3153,"F252","F252_H","DROPS",6.871952786,3049.426202547,245.626050241,57.2203764441,58.7837352733,243.5280547944,291.8565391478,146.987498717,"CrossValidation"
"Kar12R","FV354_inra",3154,"F354","F354_H","DROPS",7.2762307439,3512.0405072781,244.9335152624,63.2199077806,62.8586532742,226.5019564512,273.9223821821,135.6270941971,"CrossValidation"
"Kar12R","H99_inra",3155,"H99","H99_H","DROPS",9.1798393065,3810.2257690157,286.6587976492,63.1515172395,63.9437864441,227.3830635469,268.3515237218,125.472662124,"CrossValidation"
"Kar12R","HMV5301_Martonvasar",3156,"HMV5301","HMV5301_H","DROPS",11.819731024,4221.4842638886,334.5952504233,63.6997064144,64.013206717,257.081428054,314.2409992374,153.9341595134,"CrossValidation"
"Kar12R","HMV5343_Martonvasar",3157,"HMV5343","HMV5343_H","DROPS",8.7028676585,3525.6179745411,288.2264387267,63.7801467618,63.3345830076,241.2803383,288.4945793623,143.0509799044,"CrossValidation"
"Kar12R","HMV5347_Martonvasar",3158,"HMV5347","HMV5347_H","DROPS",9.9610942409,3585.6824117925,338.9229577236,64.0939901927,64.3930894389,243.9718827838,292.8438269128,132.8386217318,"CrossValidation"
"Kar12R","HMV5409_Martonvasar",3159,"HMV5409","HMV5409_H","DROPS",9.687485447,3660.4320078652,327.5172390504,64.7569201562,64.4498896941,224.5007256056,272.4715115995,136.1063938522,"CrossValidation"
"Kar12R","HMV5502_Martonvasar",3160,"HMV5502","HMV5502_H","DROPS",10.6999527068,4491.9390558261,277.6434219792,68.9146121586,71.4827178899,246.5599092774,287.5330990756,154.1550073587,"CrossValidation"
"Kar12R","I198_inra",3161,"I198","I198_H","DROPS",8.1505790418,3585.4728762446,280.9473956275,69.6661248356,72.0552148627,258.0200141569,312.4082398326,159.5757474399,"CrossValidation"
"Kar12R","I233_inra",3164,"I233","I233_H","DROPS",10.8633540338,5152.3610926837,269.3957068555,72.3319553229,74.1336092527,272.8237485105,315.5452608533,159.8967464576,"CrossValidation"
"Kar12R","I238_inra",3165,"I238","I238_H","DROPS",10.0877714393,4964.4215773972,251.2508154615,69.8153944792,72.0183280468,249.2889293162,306.7261645841,152.7195298238,"CrossValidation"
"Kar12R","I242_inra",3166,"I242","I242_H","DROPS",8.179545525,3570.8460431928,269.6565785022,67.9219420812,70.2175209452,270.7671936074,302.2280981758,160.734250051,"CrossValidation"
"Kar12R","I261_inra",3167,"I261","I261_H","DROPS",9.5288496101,4141.964311631,284.3643738825,68.3695719447,66.3818869934,248.6250620592,293.5442586441,143.5843569948,"CrossValidation"
"Kar12R","I267_inra",3168,"I267","I267_H","DROPS",8.503505681,3630.9691233686,276.0529680013,70.5123717345,73.8795045365,272.0572333293,313.9915140754,167.5572516177,"CrossValidation"
"Kar12R","IDT_inra",3169,"IDT","IDT_H","DROPS",10.7149060083,3907.6571444229,341.004115758,69.0702209275,71.2624226435,247.5018781686,302.7929879976,141.3447590926,"CrossValidation"
"Kar12R","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H","DROPS",12.6071776259,5437.2020901188,292.2751906863,69.0017291183,70.6047231885,265.450090776,311.6300966323,149.5142977709,"CrossValidation"
"Kar12R","LH39_usda",3171,"LH39","LH39_H","DROPS",10.4062144681,4325.3714014427,272.6121902099,62.6004636262,62.3046831091,239.5562773761,292.0012946853,134.9395203102,"CrossValidation"
"Kar12R","LH59_usda",3172,"LH59","LH59_H","DROPS",9.4174437699,4243.6761024827,271.0437334626,65.5587774068,66.5476677744,236.5984752579,294.0983174556,144.3415847524,"CrossValidation"
"Kar12R","LH60_usda",3173,"LH60","LH60_H","DROPS",9.6862976948,4170.8718685982,281.0793674806,67.8497485851,70.007277908,249.3982992513,306.5734455797,144.8444662017,"CrossValidation"
"Kar12R","LH65_usda",3174,"LH65","LH65_H","DROPS",11.6965675955,5013.3723527818,288.7639013929,66.9309570474,70.2832916113,245.6785203836,303.8099341289,148.9337261932,"CrossValidation"
"Kar12R","Lo1016_bergamo",3175,"Lo1016","Lo1016_H","DROPS",12.5289384614,5300.0589157016,287.7633282406,68.12095543,70.7885672117,265.3499115902,311.7935737731,163.4585339552,"CrossValidation"
"Kar12R","Lo1026_bergamo",3176,"Lo1026","Lo1026_H","DROPS",11.9164271151,5202.8360079906,290.9072954144,65.1382898764,66.35606144,257.2490138929,305.961555254,151.9034148746,"CrossValidation"
"Kar12R","Lo1035_bergamo",3177,"Lo1035","Lo1035_H","DROPS",11.7507040441,5027.609695579,296.4316057564,68.2057251847,70.8474857201,240.4000594025,301.6906571027,140.6317495241,"CrossValidation"
"Kar12R","Lo1038_bergamo",3178,"Lo1038","Lo1038_H","DROPS",11.9343357872,6142.9043421568,250.9268160751,70.7392571926,73.7994609993,246.6464203399,298.4003285586,138.7762840978,"CrossValidation"
"Kar12R","Lo1056_bergamo",3179,"Lo1056","Lo1056_H","DROPS",11.468198127,5878.1682914826,247.0321599052,72.4907529259,75.1842950462,260.9767398192,302.4615373821,149.5430745746,"CrossValidation"
"Kar12R","Lo1063_bergamo",3180,"Lo1063","Lo1063_H","DROPS",11.728927912,5476.5870066778,267.9548246577,70.2326794338,72.4045254951,235.24674791,289.1890729109,131.7249778102,"CrossValidation"
"Kar12R","Lo1087_bergamo",3181,"Lo1087","Lo1087_H","DROPS",12.6798617947,5763.5129174814,280.5358794015,71.8397531156,73.374964183,254.6828325316,303.2387781192,145.473708569,"CrossValidation"
"Kar12R","Lo1094_bergamo",3182,"Lo1094","Lo1094_H","DROPS",12.348323959,5641.8058145609,267.9186692028,66.3982406631,67.8910668748,251.5549978823,307.2419780183,149.3945233057,"CrossValidation"
"Kar12R","Lo1095_bergamo",3183,"Lo1095","Lo1095_H","DROPS",13.2932513094,5502.6893530964,294.9686930117,68.8254827829,71.6029168372,244.19729484,299.3911174715,141.5290212292,"CrossValidation"
"Kar12R","Lo1101_bergamo",3184,"Lo1101","Lo1101_H","DROPS",11.301236822,4645.7179128739,292.6300307372,64.0142986047,64.5348531674,243.5651449354,304.4132580025,144.0586425829,"CrossValidation"
"Kar12R","Lo1106_bergamo",3185,"Lo1106","Lo1106_H","DROPS",12.686478092,5180.1626507402,294.2118633827,66.0030576837,67.0450354051,252.4170146272,308.2424849993,150.452757456,"CrossValidation"
"Kar12R","Lo1123_bergamo",3186,"Lo1123","Lo1123_H","DROPS",10.9468956861,4268.1105930676,298.9257289803,64.6400437797,65.1983991587,245.8915354891,292.1082925839,137.1279369995,"CrossValidation"
"Kar12R","Lo1124_bergamo",3187,"Lo1124","Lo1124_H","DROPS",12.1084220604,4781.9498556318,315.3244444921,66.943103263,68.7838643119,248.188533638,300.9726758159,138.2684022066,"CrossValidation"
"Kar12R","Lo1172_bergamo",3189,"Lo1172","Lo1172_H","DROPS",10.8111446682,4493.4938316929,281.3306139091,64.8543445559,65.9817725157,242.5417870881,303.3862486703,137.135129461,"CrossValidation"
"Kar12R","Lo1180_bergamo",3190,"Lo1180","Lo1180_H","DROPS",10.809170446,4253.8007495604,297.2136644648,64.7711848148,66.5594771006,248.8199577002,295.067283549,147.5521919954,"CrossValidation"
"Kar12R","Lo1187_bergamo",3191,"Lo1187","Lo1187_H","DROPS",11.0142268844,4670.8574871421,285.5350347968,65.5536029437,67.0339560956,240.1028652235,297.8534870636,144.7997389518,"CrossValidation"
"Kar12R","Lo1199_bergamo",3192,"Lo1199","Lo1199_H","DROPS",13.9202349608,5809.6382591653,285.4520706059,68.2673013772,68.6981367712,264.2651738265,309.544680907,150.9175537111,"CrossValidation"
"Kar12R","Lo1203_bergamo",3193,"Lo1203","Lo1203_H","DROPS",12.3572189765,5610.9402077051,261.9276230208,66.5519890204,67.5681147735,260.1004645703,309.3335773702,153.2976562642,"CrossValidation"
"Kar12R","Lo1223_bergamo",3194,"Lo1223","Lo1223_H","DROPS",13.0345183454,5119.6269376519,308.0098503963,64.5993797557,65.5610505906,251.7220885071,306.3794845378,140.8175051053,"CrossValidation"
"Kar12R","Lo1242_bergamo",3195,"Lo1242","Lo1242_H","DROPS",11.6035364667,4648.7441974066,294.9875989359,65.9368680337,66.170006909,241.4595247405,296.8989328723,138.2880491483,"CrossValidation"
"Kar12R","Lo1251_bergamo",3196,"Lo1251","Lo1251_H","DROPS",13.1704427426,5979.4009307767,269.9771093206,70.2565947289,71.9179195564,254.5460985832,307.3092176939,149.5125996396,"CrossValidation"
"Kar12R","Lo1253_bergamo",3197,"Lo1253","Lo1253_H","DROPS",14.2122064102,5485.0806083595,314.1717942908,69.435791734,71.6533055122,276.0466030502,316.0589597731,161.3174539628,"CrossValidation"
"Kar12R","Lo1261_bergamo",3198,"Lo1261","Lo1261_H","DROPS",12.7236947128,5542.0045887815,284.7200483469,67.7194704353,69.7070443733,258.7731750888,311.4510043516,143.2141131695,"CrossValidation"
"Kar12R","Lo1266_bergamo",3199,"Lo1266","Lo1266_H","DROPS",12.4582752757,4860.3561743597,311.828951867,67.2328074648,69.0470709535,247.1961097464,299.3316693297,132.5110623546,"CrossValidation"
"Kar12R","Lo1270_bergamo",3200,"Lo1270","Lo1270_H","DROPS",12.2898892292,5525.6202876476,274.879881085,69.3267265582,72.0316270865,249.301064483,303.7583756239,137.3928937157,"CrossValidation"
"Kar12R","Lo1273_bergamo",3201,"Lo1273","Lo1273_H","DROPS",11.5418294366,4787.6304454242,286.9992806209,67.712569357,69.1690597902,234.5565832536,288.3194647325,138.6521350862,"CrossValidation"
"Kar12R","Lo1274_bergamo",3202,"Lo1274","Lo1274_H","DROPS",11.0912797091,4595.8984131233,294.3410689015,65.1935402679,66.6726268812,245.8005747651,308.2761746958,135.3199819332,"CrossValidation"
"Kar12R","Lo1280_bergamo",3203,"Lo1280","Lo1280_H","DROPS",10.9252822506,4332.3467585894,309.3992849174,65.5695331319,65.999967987,247.6901479461,298.7220287001,130.5835129195,"CrossValidation"
"Kar12R","Lo1282_bergamo",3204,"Lo1282","Lo1282_H","DROPS",12.1090453693,4630.4520438976,314.6909886557,70.0534220029,72.1176341458,255.8578783617,304.2704349965,145.5211383321,"CrossValidation"
"Kar12R","Lo1284_bergamo",3205,"Lo1284","Lo1284_H","DROPS",12.0819966745,4716.817284022,300.1949055404,66.6027841305,68.9814004823,250.5136916483,302.4431786869,136.0393403097,"CrossValidation"
"Kar12R","Lo1288_bergamo",3206,"Lo1288","Lo1288_H","DROPS",11.9958061826,4839.8128687015,293.2056971546,68.0742464041,69.8062296886,241.2620762007,289.8225892505,139.8640159486,"CrossValidation"
"Kar12R","Lo1290_bergamo",3207,"Lo1290","Lo1290_H","DROPS",11.8373106289,4922.2356819524,293.2200477844,67.2904647929,69.6033579044,243.9808193112,291.3525796824,127.9249397273,"CrossValidation"
"Kar12R","Pa36_inra",3208,"Pa36","Pa36_H","DROPS",7.4657286234,3161.0188022061,254.7849958603,60.0047955414,61.0382438889,241.9707405855,294.2018915522,147.5975957393,"CrossValidation"
"Kar12R","Lo1301_bergamo",3209,"Lo1301","Lo1301_H","DROPS",12.1861311748,5307.6690835852,270.852329198,66.1899330656,67.1130479603,246.3002737499,300.5336865268,136.5407820961,"CrossValidation"
"Kar12R","Lo904_bergamo",3210,"Lo904","Lo904_H","DROPS",12.0953449845,5063.4007720288,289.301955496,64.9413704744,65.5550235508,252.332539621,303.4283432968,146.0710633358,"CrossValidation"
"Kar12R","Mo15W_inra",3211,"Mo15W","Mo15W_H","DROPS",9.8403375299,3874.8130190199,316.4874413643,70.0837366786,72.0240384729,244.7956662823,293.6026126463,153.4944479375,"CrossValidation"
"Kar12R","N16_inra",3212,"N16","N16_H","DROPS",8.6836672317,4183.6942696606,258.7911723081,71.1011811046,74.0332681753,249.9437242267,310.918656965,143.0116591373,"CrossValidation"
"Kar12R","N192_usa",3213,"N192","N192_H","DROPS",10.0363806115,3717.2956789942,314.6765552553,64.2565284511,65.7007604649,239.3315829384,294.6199439373,141.5972229764,"CrossValidation"
"Kar12R","N22_inra",3214,"N22","N22_H","DROPS",10.1649477109,4671.2665745469,264.6925938174,67.099793022,68.6639159523,249.9525390382,295.6272735927,145.9613315359,"CrossValidation"
"Kar12R","NK764_usda",3215,"NK764","NK764_H","DROPS",10.629144463,4257.9551852072,281.7842592202,62.2817552729,64.1011533513,235.1589450271,291.7799509351,136.1334995835,"CrossValidation"
"Kar12R","NK807_usda",3216,"NK807","NK807_H","DROPS",8.8181391754,3589.8053649993,289.0379531368,61.2790463038,62.4959083795,248.4307372384,294.4417053505,146.6621542934,"CrossValidation"
"Kar12R","NQ508_usda",3217,"NQ508","NQ508_H","DROPS",11.2358666526,4838.8544518607,274.2842842449,66.4725367162,68.1371171967,261.9613430068,309.2644881956,160.7627662794,"CrossValidation"
"Kar12R","NS701_usda",3218,"NS701","NS701_H","DROPS",12.0684709745,4402.7912694789,315.5895074585,65.7080949787,65.3650173589,269.393307748,310.8242457995,152.6736381307,"CrossValidation"
"Kar12R","Oh40B_inra",3219,"Oh40B","Oh40B_H","DROPS",9.7408365774,4492.4505577393,252.7452650764,63.7651801663,65.2171841066,258.9379558029,311.1966203345,146.980662537,"CrossValidation"
"Kar12R","P465P_inra",3220,"P465P","P465P_H","DROPS",10.1054042698,4659.9966822726,275.9219368554,63.8643406377,65.4733862536,254.4207907747,305.8989145303,147.4956772578,"CrossValidation"
"Kar12R","A554_inra",3221,"A554","A554_H","DROPS",8.316715148,3427.3383201029,273.4682178638,62.1163979247,63.13757339,237.8040898461,291.7312394135,126.5389628807,"CrossValidation"
"Kar12R","FR697_ifsi",3222,"FR697","FR697_H","DROPS",11.0291775513,4358.1321469124,308.7478266202,65.3404231038,66.2610058507,253.6651054845,311.2511661077,136.2063068184,"CrossValidation"
"Kar12R","PHG35_usda",3223,"PHG35","PHG35_H","DROPS",12.1644194451,5204.4831693722,293.6541604272,69.3649985515,70.1866257292,247.9924716433,307.6657980205,144.863503659,"CrossValidation"
"Kar12R","PHG50_usda",3224,"PHG50","PHG50_H","DROPS",10.0016677498,4350.3642709282,254.8738590953,62.4644343972,64.4288510549,228.7793445394,278.9719365827,143.2639514934,"CrossValidation"
"Kar12R","PHG71_usda",3225,"PHG71","PHG71_H","DROPS",10.5103039924,4002.7187274733,296.4610535475,63.5316823508,65.2050422459,231.4379666194,284.9254272443,137.6527277826,"CrossValidation"
"Kar12R","PHG80_usda",3226,"PHG80","PHG80_H","DROPS",12.4686352707,4692.5132085307,329.2136572821,65.0487856045,65.6010922685,257.6876693253,302.9743372614,140.2571180776,"CrossValidation"
"Kar12R","PHG84_usda",3227,"PHG84","PHG84_H","DROPS",11.7986529568,5483.2169768654,264.250879929,68.3681767576,70.2023918934,251.6114845516,300.5733645583,143.5456044258,"CrossValidation"
"Kar12R","PHJ40_usda",3228,"PHJ40","PHJ40_H","DROPS",10.0165367432,3891.3947790825,293.3395648013,62.593780987,63.4269430845,241.7327644257,284.1385705247,145.0456560865,"CrossValidation"
"Kar12R","PHK29_usda",3229,"PHK29","PHK29_H","DROPS",12.4016959686,5769.0302378323,255.9993935295,67.4204697268,68.2753903604,253.2522214957,307.2623981828,148.1928423522,"CrossValidation"
"Kar12R","PHR36_usda",3230,"PHR36","PHR36_H","DROPS",11.0266566391,4534.5901183749,281.9997242817,65.6484344025,67.7625073867,253.9124038681,294.5227619094,150.7585450534,"CrossValidation"
